Timestamp,ServoCmd,ServoPos,x,y,z,qx,qy,qz
2025-05-27 11:41:33.563697,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:33.648808,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:33.699506,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:33.736681,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:33.776513,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:33.819265,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:33.865467,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:33.920569,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:33.967981,0.0,0.0,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.017311,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.066979,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.115612,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.161436,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.209627,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.258204,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.305072,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.351857,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.400632,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.447450,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.496308,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.547247,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.594614,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.639422,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.682282,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.732058,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.778604,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.817175,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.857009,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.897185,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.936350,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:34.975364,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:35.012447,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:35.051005,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:35.091574,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:35.133737,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:35.175176,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:35.218554,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:35.265088,0.0,0.005555555555555556,0.054854,6.9e-05,0.205947,-0.3932226804743224,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:35.308042,0.0,0.005555555555555556,0.054682,6.5e-05,0.206061,-0.38669514907186364,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:35.349794,0.0,0.005555555555555556,0.054806,-8.1e-05,0.206061,-0.38669514907186364,1.4465288840529005,-0.38789942625573975
2025-05-27 11:41:35.388941,0.0,0.005555555555555556,0.054906,-0.000263,0.206061,-0.38669514907186364,1.4378895042555284,-0.36135296833290603
2025-05-27 11:41:35.428930,0.0,0.005555555555555556,0.05531,-0.000413,0.207164,-0.3992789729787427,1.4378895042555284,-0.36135296833290603
2025-05-27 11:41:35.469589,0.0,0.005555555555555556,0.055948,-0.000427,0.206811,-0.46198865300289904,1.4402631520382405,-0.468132211969919
2025-05-27 11:41:35.512885,0.0,0.005555555555555556,0.057074,-0.000468,0.206811,-0.46198865300289904,1.441746681902436,-0.5368981844984957
2025-05-27 11:41:35.552758,0.0,0.005555555555555556,0.057711,-0.000524,0.209978,-0.6529102198785587,1.441746681902436,-0.5368981844984957
2025-05-27 11:41:35.595439,0.0,0.005555555555555556,0.058902,-0.000699,0.210921,-0.6957405997224996,1.441746681902436,-0.5368981844984957
2025-05-27 11:41:35.638291,0.0,0.005555555555555556,0.06024,-0.000804,0.219848,-0.7970918693858103,1.441746681902436,-0.5368981844984957
2025-05-27 11:41:35.682410,0.0,0.005555555555555556,0.061665,-0.001053,0.223855,-0.8351575003718067,1.441746681902436,-0.5368981844984957
2025-05-27 11:41:35.718082,0.0,0.005555555555555556,0.063928,-0.000858,0.22902,-0.9196663427533721,1.4114477660878142,-0.8608312936686432
2025-05-27 11:41:35.756770,0.0,0.005555555555555556,0.065992,-0.000428,0.234046,-1.0524160856600608,1.4119539115708926,-0.9753597991845111
2025-05-27 11:41:35.797178,0.0,0.005555555555555556,0.066878,-0.000282,0.236084,-1.0792767028482535,1.4228447661033372,-1.097602659994194
2025-05-27 11:41:35.834681,0.0,0.005555555555555556,0.069905,0.000103,0.23922,-1.1371169142593456,1.4228447661033372,-1.097602659994194
2025-05-27 11:41:35.874678,0.0,0.005555555555555556,0.072614,0.000566,0.247457,-1.2291481257170065,1.4380640371807278,-1.1956552573712353
2025-05-27 11:41:35.911192,0.0,0.005555555555555556,0.075548,0.001265,0.252856,-1.4095802637881802,1.4491468779308918,-1.3437638976954742
2025-05-27 11:41:35.947312,0.0,0.005555555555555556,0.078473,0.001947,0.260754,-1.5883019791923996,1.4560234751837495,-1.5986517816567258
2025-05-27 11:41:35.985407,0.0,0.005555555555555556,0.085219,0.003686,0.272641,-1.9481365110760707,1.4560758350613092,-1.7155713882478263
2025-05-27 11:41:36.021797,0.0,0.005555555555555556,0.089105,0.004839,0.281831,-2.223915986183694,1.4560758350613092,-1.7155713882478263
2025-05-27 11:41:36.057319,0.0,0.005555555555555556,0.094705,0.005939,0.281831,-2.223915986183694,1.4539465333738764,-2.346525366136296
2025-05-27 11:41:36.098195,0.0,0.005555555555555556,0.100716,0.008168,0.297163,-2.7222773007981553,1.4539465333738764,-2.346525366136296
2025-05-27 11:41:36.136137,0.0,0.005555555555555556,0.104191,0.00927,0.297163,-2.7222773007981553,1.402913106045562,-2.7797684463588483
2025-05-27 11:41:36.174792,0.0,0.005555555555555556,0.10883,0.010058,0.314167,-3.042440498783995,1.402913106045562,-2.7797684463588483
2025-05-27 11:41:36.210247,0.0,0.005555555555555556,0.111565,0.010283,0.321906,-3.105778497338869,1.3245827292160564,-2.985246059196141
2025-05-27 11:41:36.254572,0.0,0.005555555555555556,0.116801,0.010819,0.327983,3.137508583140126,1.3245827292160564,-2.985246059196141
2025-05-27 11:41:36.296626,0.0,0.005555555555555556,0.118799,0.010674,0.332914,3.1149065693267994,1.3245827292160564,-2.985246059196141
2025-05-27 11:41:36.341270,0.0,0.005555555555555556,0.122305,0.010351,0.339502,3.0989542599635715,1.2300906035130836,-3.0474845003222586
2025-05-27 11:41:36.388719,0.0,0.005555555555555556,0.124107,0.009994,0.340427,3.078289561619959,1.2056210874001232,-3.0669274681894754
2025-05-27 11:41:36.431570,0.8333333333333334,0.01888888888888889,0.126613,0.009417,0.344686,3.074537103728171,1.186300292580546,-3.072355442163178
2025-05-27 11:41:36.470713,1.0,0.10666666666666667,0.128116,0.00841,0.346289,3.065827910760719,1.168009242019645,-3.0801047040420326
2025-05-27 11:41:36.509464,1.0,0.27666666666666667,0.129324,0.007864,0.347461,3.0605395631271763,1.1544131271466094,-3.0924616351461527
2025-05-27 11:41:36.555088,1.0,0.5733333333333334,0.130658,0.006829,0.348383,3.0571885309633475,1.1485662741524283,-3.1008043089706856
2025-05-27 11:41:36.599177,1.0,0.8177777777777778,0.132249,0.00506,0.348065,3.0361922200618556,1.122246709032354,-3.1325343947719424
2025-05-27 11:41:36.638994,1.0,0.9488888888888889,0.134647,0.00279,0.347998,3.031410017911391,1.122246709032354,-3.1325343947719424
2025-05-27 11:41:36.682639,1.0,0.9933333333333333,0.13577,0.001145,0.34712,3.02264846506638,1.110186483901073,3.117384936864632
2025-05-27 11:41:36.726361,1.0,0.9955555555555555,0.136928,-0.00017,0.346608,3.0231720638419777,1.1019834364166998,3.1017467867667623
2025-05-27 11:41:36.780176,1.0,0.9966666666666667,0.137885,-0.00108,0.346526,3.0166968923170794,1.09880693717807,3.0889535233496446
2025-05-27 11:41:36.830671,1.0,0.9966666666666667,0.13889,-0.001836,0.346162,3.0149864696501245,1.094565787095724,3.082827417675144
2025-05-27 11:41:36.877244,1.0,0.9966666666666667,0.139948,-0.002353,0.346212,3.003222950491683,1.0919652465102523,3.066770388556796
2025-05-27 11:41:36.918623,1.0,0.9966666666666667,0.140749,-0.002383,0.347003,2.994583570694311,1.0919652465102523,3.066770388556796
2025-05-27 11:41:36.962205,1.0,0.9966666666666667,0.1417,-0.002398,0.349252,2.9859441908969386,1.0955257181843208,3.0492123762817336
2025-05-27 11:41:37.003323,1.0,0.9966666666666667,0.142864,-0.002573,0.350468,2.9818252138622325,1.095455905014241,3.0455646381450645
2025-05-27 11:41:37.044959,1.0,0.9966666666666667,0.144357,-0.002757,0.350705,2.9781600224330442,1.095455905014241,3.0455646381450645
2025-05-27 11:41:37.090322,1.0,0.9966666666666667,0.146151,-0.003027,0.352055,2.9645290009749683,1.0939723751500459,3.026418376250687
2025-05-27 11:41:37.132450,1.0,0.9966666666666667,0.147627,-0.003197,0.352849,2.9596944389469444,1.0939723751500459,3.026418376250687
2025-05-27 11:41:37.176593,1.0,0.9966666666666667,0.148921,-0.003343,0.356344,2.95164847109525,1.0939723751500459,3.026418376250687
2025-05-27 11:41:37.222137,1.0,0.9966666666666667,0.150053,-0.003512,0.35747,2.9431138110529984,1.0939723751500459,3.026418376250687
2025-05-27 11:41:37.266204,1.0,0.9966666666666667,0.150302,-0.003498,0.35747,2.9431138110529984,1.096939434878436,2.9999068249128933
2025-05-27 11:41:37.311039,1.0,0.9966666666666667,0.151605,-0.003748,0.359286,2.933846112724908,1.096939434878436,2.9999068249128933
2025-05-27 11:41:37.358723,1.0,0.9966666666666667,0.15295,-0.003929,0.359856,2.936045227582421,1.096939434878436,2.9999068249128933
2025-05-27 11:41:37.403473,1.0,0.9966666666666667,0.154257,-0.004567,0.36026,2.9267600759618113,1.0950021194087223,2.9883527452646907
2025-05-27 11:41:37.446406,1.0,0.9966666666666667,0.154804,-0.00465,0.360077,2.9229203516074236,1.089853398115339,2.9709518126223076
2025-05-27 11:41:37.490632,1.0,0.9966666666666667,0.155686,-0.005069,0.359921,2.9186966548175968,1.089853398115339,2.9709518126223076
2025-05-27 11:41:37.532541,1.0,0.9966666666666667,0.156492,-0.005273,0.360167,2.9152583561911687,1.089853398115339,2.9709518126223076
2025-05-27 11:41:37.580171,1.0,0.9966666666666667,0.157164,-0.005906,0.359069,2.9248576670771373,1.0831338804951611,2.9675135139958786
2025-05-27 11:41:37.625369,1.0,0.9966666666666667,0.158165,-0.006156,0.358882,2.9264110101114125,1.0756464180041052,2.9717023042006647
2025-05-27 11:41:37.674965,1.0,0.9966666666666667,0.158744,-0.00627,0.358718,2.925346359267696,1.0756464180041052,2.9717023042006647
2025-05-27 11:41:37.724134,1.0,0.9966666666666667,0.158868,-0.006457,0.358562,2.929343163254763,1.0744421408202294,2.969346109710473
2025-05-27 11:41:37.768792,1.0,0.9966666666666667,0.159885,-0.006703,0.358249,2.9305648937311584,1.0744421408202294,2.969346109710473
2025-05-27 11:41:37.814187,1.0,0.9966666666666667,0.160818,-0.007007,0.358677,2.927842180098047,1.0744421408202294,2.969346109710473
2025-05-27 11:41:37.852457,1.0,0.9966666666666667,0.162302,-0.007545,0.357603,2.9453303792030305,1.0744421408202294,2.969346109710473
2025-05-27 11:41:37.901732,1.0,0.9966666666666667,0.164853,-0.008286,0.356911,2.951421578292491,1.0744421408202294,2.969346109710473
2025-05-27 11:41:37.942659,1.0,0.9966666666666667,0.168203,-0.009208,0.356911,2.951421578292491,1.0744421408202294,2.969346109710473
2025-05-27 11:41:37.989334,1.0,0.9966666666666667,0.171076,-0.009786,0.354807,2.9771826380519273,1.0385058115216659,3.009837748356741
2025-05-27 11:41:38.033718,1.0,0.9966666666666667,0.173086,-0.010217,0.353956,2.9795911924196794,1.0385058115216659,3.009837748356741
2025-05-27 11:41:38.088832,1.0,0.9966666666666667,0.176997,-0.011048,0.353165,2.984129048474865,1.03103580232313,3.0135552996634893
2025-05-27 11:41:38.133097,1.0,0.9966666666666667,0.181259,-0.011952,0.352574,2.993134947415155,1.03103580232313,3.0135552996634893
2025-05-27 11:41:38.182386,1.0,0.9966666666666667,0.184815,-0.012676,0.352363,2.993030227660036,1.03103580232313,3.0135552996634893
2025-05-27 11:41:38.230759,1.0,0.9966666666666667,0.186453,-0.013113,0.35188,2.9979695094431795,1.0097078788637595,3.022229586045901
2025-05-27 11:41:38.284782,1.0,0.9966666666666667,0.191227,-0.013867,0.350712,2.99788224298058,1.0097078788637595,3.022229586045901
2025-05-27 11:41:38.331565,1.0,0.9966666666666667,0.195885,-0.014871,0.349177,3.00706267484607,1.0097078788637595,3.022229586045901
2025-05-27 11:41:38.374461,1.0,0.9966666666666667,0.203227,-0.01678,0.347894,3.010466066887459,1.0097078788637595,3.022229586045901
2025-05-27 11:41:38.418351,1.0,0.9966666666666667,0.208823,-0.018171,0.34565,3.0082320454449065,1.0097078788637595,3.022229586045901
2025-05-27 11:41:38.462495,1.0,0.9966666666666667,0.210769,-0.018584,0.34565,3.0082320454449065,0.9649401835501049,3.0225786518962994
2025-05-27 11:41:38.507703,1.0,0.9966666666666667,0.215718,-0.019986,0.344084,3.011548171023696,0.9649401835501049,3.0225786518962994
2025-05-27 11:41:38.553433,1.0,0.9966666666666667,0.221938,-0.022208,0.343878,3.0116354374862953,0.9490227807719167,3.015213362452884
2025-05-27 11:41:38.597572,1.0,0.9966666666666667,0.232448,-0.02575,0.34296,3.014201071486727,0.9444325648391716,3.0072197544787502
2025-05-27 11:41:38.647223,1.0,0.9966666666666667,0.235987,-0.026421,0.34038,3.011094385418177,0.9444325648391716,3.0072197544787502
2025-05-27 11:41:38.692703,1.0,0.9966666666666667,0.24203,-0.0283,0.337987,3.015562428303283,0.9444325648391716,3.0072197544787502
2025-05-27 11:41:38.741725,1.0,0.9966666666666667,0.246875,-0.030468,0.334179,3.014375604411927,0.9047263243563005,2.9959449275108665
2025-05-27 11:41:38.788036,1.0,0.9966666666666667,0.257217,-0.034914,0.328681,3.0175171970655166,0.9047263243563005,2.9959449275108665
2025-05-27 11:41:38.838030,1.0,0.9966666666666667,0.263526,-0.037601,0.328681,3.0175171970655166,0.8899259322993887,2.987462627346174
2025-05-27 11:41:38.886369,1.0,0.9966666666666667,0.265625,-0.038538,0.326097,3.0178313563308747,0.8899259322993887,2.987462627346174
2025-05-27 11:41:38.936692,1.0,0.9966666666666667,0.272575,-0.040948,0.322305,3.0152831756229634,0.8899259322993887,2.987462627346174
2025-05-27 11:41:38.983379,1.0,0.9966666666666667,0.281394,-0.044259,0.31832,3.011914690166614,0.8899259322993887,2.987462627346174
2025-05-27 11:41:39.033655,1.0,0.9966666666666667,0.288988,-0.0467,0.314463,3.008999990315784,0.8358381787800845,2.953149454251965
2025-05-27 11:41:39.086452,1.0,0.0,0.296755,-0.049811,0.309879,3.0072197544787502,0.8358381787800845,2.953149454251965
2025-05-27 11:41:39.141191,1.0,0.9966666666666667,0.303313,-0.052105,0.304862,3.006521622777952,0.8358381787800845,2.953149454251965
2025-05-27 11:41:39.190603,1.0,0.9966666666666667,0.308175,-0.054388,0.304862,3.006521622777952,0.8358381787800845,2.953149454251965
2025-05-27 11:41:39.237301,1.0,0.9966666666666667,0.309788,-0.054494,0.304862,3.006521622777952,0.8358381787800845,2.953149454251965
2025-05-27 11:41:39.285767,1.0,0.9966666666666667,0.320346,-0.059307,0.300106,3.014166164901687,0.8358381787800845,2.953149454251965
2025-05-27 11:41:39.337614,1.0,0.9966666666666667,0.323337,-0.060778,0.300106,3.014166164901687,0.7847872981592502,2.9363768401403
2025-05-27 11:41:39.387446,1.0,0.9966666666666667,0.328861,-0.063234,0.29395,3.0213394681273833,0.7847872981592502,2.9363768401403
2025-05-27 11:41:39.435894,1.0,0.9966666666666667,0.333334,-0.065786,0.290719,3.0270292414888855,0.7847872981592502,2.9363768401403
2025-05-27 11:41:39.496907,1.0,0.9966666666666667,0.348318,-0.073783,0.286452,3.03182889693187,0.7847872981592502,2.9363768401403
2025-05-27 11:41:39.564526,1.0,0.9966666666666667,0.352742,-0.075821,0.283191,3.033242613625985,0.7716100623066929,2.9259048646283334
2025-05-27 11:41:39.612790,1.0,0.9966666666666667,0.359945,-0.080147,0.283191,3.033242613625985,0.7716100623066929,2.9259048646283334
2025-05-27 11:41:39.664037,1.0,0.9966666666666667,0.362178,-0.081387,0.279602,3.03785028285125,0.7716100623066929,2.9259048646283334
2025-05-27 11:41:39.715214,1.0,0.9966666666666667,0.370934,-0.085857,0.273112,3.039805051613484,0.7716100623066929,2.9259048646283334
2025-05-27 11:41:39.762000,1.0,0.9966666666666667,0.373671,-0.087473,0.271454,3.0396130653957645,0.7571238295151401,2.913774826326973
2025-05-27 11:41:39.810009,0.8666666666666667,0.9755555555555555,0.377454,-0.088185,0.266594,3.0421263395186364,0.7571238295151401,2.913774826326973
2025-05-27 11:41:39.860250,0.0,0.83,0.378631,-0.088496,0.266594,3.0421263395186364,0.7571238295151401,2.913774826326973
2025-05-27 11:41:39.906335,0.0,0.5866666666666667,0.382278,-0.089871,0.256459,3.0412711281851594,0.7571238295151401,2.913774826326973
2025-05-27 11:41:39.953690,0.0,0.2822222222222222,0.385462,-0.091388,0.250118,3.040625356361921,0.7571238295151401,2.913774826326973
2025-05-27 11:41:39.999887,0.0,0.09111111111111111,0.38701,-0.091801,0.246425,3.0402588372190027,0.7571238295151401,2.913774826326973
2025-05-27 11:41:40.047099,0.0,0.017777777777777778,0.38956,-0.092824,0.239154,3.0395781588107242,0.6897541203881591,2.9114011785442613
2025-05-27 11:41:40.092347,0.0,0.013333333333333334,0.392207,-0.094584,0.236725,3.0398923180760833,0.6897541203881591,2.9114011785442613
2025-05-27 11:41:40.135964,0.0,0.013333333333333334,0.393089,-0.095884,0.22751,3.0388451205248868,0.6487214296737722,2.904332595073684
2025-05-27 11:41:40.179008,0.0,0.013333333333333334,0.394721,-0.098342,0.219816,3.038164442116609,0.6487214296737722,2.904332595073684
2025-05-27 11:41:40.224519,0.0,0.013333333333333334,0.395111,-0.099379,0.215295,3.0377630163886504,0.6155252673008401,2.896670599657429
2025-05-27 11:41:40.267326,0.0,0.013333333333333334,0.395476,-0.100147,0.215295,3.0377630163886504,0.6155252673008401,2.896670599657429
2025-05-27 11:41:40.315229,0.0,0.013333333333333334,0.395656,-0.101693,0.208311,3.037169604442972,0.6155252673008401,2.896670599657429
2025-05-27 11:41:40.358879,0.0,0.013333333333333334,0.395815,-0.101739,0.207315,3.037082337980373,0.6155252673008401,2.896670599657429
2025-05-27 11:41:40.406338,0.0,0.013333333333333334,0.39598,-0.102532,0.206669,3.037029978102813,0.5986304801415351,2.8894798431392124
2025-05-27 11:41:40.452111,0.0,0.013333333333333334,0.39642,-0.102658,0.202418,3.036680912252414,0.5986304801415351,2.8894798431392124
2025-05-27 11:41:40.501222,0.0,0.012222222222222223,0.396497,-0.103655,0.201598,3.0366110990823345,0.5986304801415351,2.8894798431392124
2025-05-27 11:41:40.548623,0.0,0.012222222222222223,0.396592,-0.103643,0.199867,3.0364714727421744,0.5986304801415351,2.8894798431392124
2025-05-27 11:41:40.595480,0.0,0.012222222222222223,0.396738,-0.104075,0.197976,3.0402588372190027,0.5788558997164394,2.8891656838738533
2025-05-27 11:41:40.641568,0.0,0.012222222222222223,0.396861,-0.105063,0.19572,3.042876831096994,0.5788558997164394,2.8891656838738533
2025-05-27 11:41:40.688994,0.0,0.012222222222222223,0.396861,-0.105063,0.19572,3.042876831096994,0.5729915934297384,2.891678957996725
2025-05-27 11:41:40.733775,0.0,0.012222222222222223,0.397037,-0.105114,0.19572,3.042876831096994,0.5677032457961956,2.8927785154254817
2025-05-27 11:41:40.780276,0.0,0.012222222222222223,0.397757,-0.104889,0.19572,3.042876831096994,0.5677032457961956,2.8927785154254817
2025-05-27 11:41:40.834206,0.0,0.012222222222222223,0.398772,-0.104508,0.192848,3.0293505293940375,0.5754874142600903,2.8780130299536095
2025-05-27 11:41:40.880664,0.0,0.012222222222222223,0.399859,-0.104256,0.194183,3.030327913775155,0.5800427236077954,2.8797583592056037
2025-05-27 11:41:40.927276,0.0,0.012222222222222223,0.399971,-0.104308,0.193143,3.039490892348125,0.5800427236077954,2.8797583592056037
2025-05-27 11:41:40.974410,0.0,0.012222222222222223,0.400339,-0.104419,0.192153,3.039543252225685,0.5800427236077954,2.8797583592056037
2025-05-27 11:41:41.028761,0.0,0.012222222222222223,0.400915,-0.103055,0.190632,3.0442032813285094,0.5800427236077954,2.8797583592056037
2025-05-27 11:41:41.086937,0.0,0.012222222222222223,0.401297,-0.10213,0.189647,3.0466991021588616,0.5773723698522442,2.900475417426777
2025-05-27 11:41:41.135435,0.0,0.01,0.401658,-0.101075,0.188971,3.0489505768939344,0.5757143070628495,2.9057288584752796
2025-05-27 11:41:41.187037,0.0,0.006666666666666667,0.401765,-0.101313,0.187873,3.048828403846295,0.5730614065998182,2.9053797926248803
2025-05-27 11:41:41.237104,0.0,0.005555555555555556,0.401696,-0.100968,0.187005,3.0505911863908084,0.5730614065998182,2.9053797926248803
2025-05-27 11:41:41.289372,0.0,0.005555555555555556,0.401299,-0.100857,0.185691,3.05041665346561,0.5730614065998182,2.9053797926248803
2025-05-27 11:41:41.339696,0.0,0.005555555555555556,0.401027,-0.100782,0.185369,3.050381746880569,0.5730614065998182,2.9053797926248803
2025-05-27 11:41:41.384879,0.0,0.005555555555555556,0.401083,-0.10071,0.184128,3.049352002621893,0.5730614065998182,2.9053797926248803
2025-05-27 11:41:41.429472,0.0,0.005555555555555556,0.400778,-0.100622,0.184128,3.049352002621893,0.5730614065998182,2.9053797926248803
2025-05-27 11:41:41.474106,0.0,0.005555555555555556,0.400464,-0.100568,0.183095,3.0494043624994522,0.5596921845295416,2.9075963607749133
2025-05-27 11:41:41.523470,0.0,0.005555555555555556,0.39973,-0.100326,0.181824,3.0485666044584954,0.5596921845295416,2.9075963607749133
2025-05-27 11:41:41.573242,0.0,0.005555555555555556,0.399286,-0.100149,0.18262,3.046245316553343,0.5585751738082653,2.9047863806792025
2025-05-27 11:41:41.631051,0.0,0.005555555555555556,0.398643,-0.099966,0.18262,3.046245316553343,0.56019833001262,2.9042453286110845
2025-05-27 11:41:41.681980,0.0,0.005555555555555556,0.397444,-0.099634,0.183877,3.0501199474927705,0.5599016240397809,2.908329399060751
2025-05-27 11:41:41.735670,0.0,0.005555555555555556,0.395954,-0.098002,0.183877,3.0501199474927705,0.5619785658496541,2.913321040721455
2025-05-27 11:41:41.783331,0.0,0.005555555555555556,0.395353,-0.096491,0.18497,3.049509082254572,0.5619785658496541,2.913321040721455
2025-05-27 11:41:41.833542,0.0,0.005555555555555556,0.392491,-0.092864,0.187853,3.0531393670987206,0.5619785658496541,2.913321040721455
2025-05-27 11:41:41.880494,0.0,0.005555555555555556,0.391082,-0.090399,0.187853,3.0531393670987206,0.5424308782273176,2.9363942934328198
2025-05-27 11:41:41.927527,0.0,0.005555555555555556,0.390331,-0.088995,0.193648,3.0499628678600907,0.5409822549481624,2.943724676291196
2025-05-27 11:41:41.976180,0.0,0.005555555555555556,0.389311,-0.08771,0.193648,3.0499628678600907,0.5409822549481624,2.943724676291196
2025-05-27 11:41:42.025294,0.0,0.005555555555555556,0.388721,-0.084472,0.202363,3.047554313492338,0.5443158338194716,2.961125608933579
