timestamp,right_servo_cmds,right_servo_pos,right_x,right_y,right_z,right_qx,right_qy,right_qz,left_servo_cmds,left_servo_pos,left_x,left_y,left_z,left_qx,left_qy,left_qz
1749210241.3042367,25.0,0.994,0.054952,-2.5e-05,0.203386,0.0,1.48352986419518,-0.0004537856055185257,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210241.3570385,25.0,0.994,0.054952,-2.5e-05,0.203386,0.0,1.48352986419518,-0.0004537856055185257,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210241.4086409,25.0,0.994,0.054952,-2.5e-05,0.203386,0.0,1.48352986419518,-0.0004537856055185257,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210241.4593039,25.0,0.994,0.054952,-2.5e-05,0.203386,0.0,1.48352986419518,-0.0004537856055185257,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210241.5117025,25.0,0.994,0.054952,-2.5e-05,0.203386,0.0,1.48352986419518,-0.0004537856055185257,25,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210241.561891,25.0,0.994,0.054952,-2.5e-05,0.203386,0.0,1.48352986419518,-0.0004537856055185257,25,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210241.6131816,25.0,0.994,0.054952,-2.5e-05,0.203386,0.0,1.48352986419518,-0.0004537856055185257,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210241.6662514,25.0,0.994,0.054952,-2.5e-05,0.203386,0.0,1.48352986419518,-0.0004537856055185257,25,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210241.7133894,25.0,0.994,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210241.7663865,25.0,0.994,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210241.8182228,25.0,0.994,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210241.8692222,25.0,0.994,0.054952,-2.5e-05,0.203386,0.0,1.48352986419518,-0.0004537856055185257,25,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210241.9204216,25.0,0.994,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210241.970775,25.0,0.994,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0,25,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210242.0215158,25.0,0.994,0.054952,-2.5e-05,0.203386,0.0,1.48352986419518,-0.0004537856055185257,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210242.07141,25.0,0.994,0.054952,-2.5e-05,0.203386,0.0,1.48352986419518,-0.0004537856055185257,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210242.1227462,25.0,0.994,0.054952,-2.5e-05,0.203386,0.0,1.48352986419518,-0.0004537856055185257,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210242.1735425,25.0,0.994,0.054952,-2.5e-05,0.203386,0.0,1.48352986419518,-0.0004537856055185257,25,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210242.226388,25.0,0.994,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210242.275161,25.0,0.994,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210242.327647,25.0,0.994,0.054952,-2.5e-05,0.203386,0.0,1.48352986419518,-0.0004537856055185257,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210242.3789032,25.0,0.994,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0,25,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210242.4252603,25.0,0.994,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210242.4801087,25.0,0.994,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210242.5277803,25.0,0.994,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210242.5801253,25.0,0.994,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210242.6337814,25.0,0.994,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210242.6848795,25.0,0.994,0.054952,-2.5e-05,0.203386,0.0,1.48352986419518,-0.0004537856055185257,25,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210242.7307417,25.0,0.994,0.054952,-2.5e-05,0.203386,0.0,1.48352986419518,-0.0004537856055185257,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210242.7863877,25.0,0.994,0.054952,-2.5e-05,0.203386,0.0,1.48352986419518,-0.0004537856055185257,25,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210242.8360748,25.0,0.994,0.054952,-2.5e-05,0.203386,0.0,1.48352986419518,-0.0004537856055185257,25,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
1749210242.8867252,25.0,0.994,0.054952,-2.5e-05,0.203386,0.0,1.48352986419518,-0.0004537856055185257,25.0,0.9977011494252873,0.054952,0.0,0.203386,0.0,1.48352986419518,0.0
